0,None,233.4602694380478,235.40674052700274,9.352110862731934
1,None,156.84669671156666,157.46535436176762,29.830821990966797
2,None,134.87725289194532,136.2136177367465,18.943928956985474
3,None,152.69115224757041,153.21550855210972,11.575843095779419
4,None,216.44199882677307,218.3416431833006,19.52959704399109
5,None,187.41420088357995,189.08801133139698,9.107311964035034
6,None,268.4339946287496,270.54317187642613,16.678133010864258
7,None,172.94139560542487,174.5932358036801,21.268686056137085
8,None,166.5116530714701,168.1173025292878,21.436119079589844
9,None,218.5258477081569,220.62429093006426,28.009429931640625
