cuda:0
Epoch 1/30 | loss=1.1555 | ce_loss=1.1555 | kd_loss=8.5479 | margin_loss=12.1547
Epoch 2/30 | loss=0.5312 | ce_loss=0.5312 | kd_loss=4.0605 | margin_loss=6.6059
Epoch 3/30 | loss=0.4293 | ce_loss=0.4293 | kd_loss=3.0048 | margin_loss=5.8035
Epoch 4/30 | loss=0.3825 | ce_loss=0.3825 | kd_loss=2.5031 | margin_loss=5.4498
Epoch 5/30 | loss=0.3550 | ce_loss=0.3550 | kd_loss=2.2991 | margin_loss=5.2363
Epoch 6/30 | loss=0.3307 | ce_loss=0.3307 | kd_loss=2.1634 | margin_loss=5.2366
Epoch 7/30 | loss=0.3108 | ce_loss=0.3108 | kd_loss=2.0790 | margin_loss=5.0020
Epoch 8/30 | loss=0.2940 | ce_loss=0.2940 | kd_loss=2.0217 | margin_loss=5.0488
Epoch 9/30 | loss=0.2811 | ce_loss=0.2811 | kd_loss=1.9919 | margin_loss=5.0443
Epoch 10/30 | loss=0.2701 | ce_loss=0.2701 | kd_loss=1.9712 | margin_loss=5.0301
Epoch 11/30 | loss=0.2607 | ce_loss=0.2607 | kd_loss=1.9472 | margin_loss=5.0413
Epoch 12/30 | loss=0.2529 | ce_loss=0.2529 | kd_loss=1.9337 | margin_loss=5.0277
Epoch 13/30 | loss=0.2471 | ce_loss=0.2471 | kd_loss=1.9121 | margin_loss=4.9635
Epoch 14/30 | loss=0.2412 | ce_loss=0.2412 | kd_loss=1.8934 | margin_loss=4.9051
Epoch 15/30 | loss=0.2350 | ce_loss=0.2350 | kd_loss=1.8933 | margin_loss=4.9360
Epoch 16/30 | loss=0.2310 | ce_loss=0.2310 | kd_loss=1.8533 | margin_loss=4.8143
Epoch 17/30 | loss=0.2254 | ce_loss=0.2254 | kd_loss=1.8369 | margin_loss=4.8550
Epoch 18/30 | loss=0.2215 | ce_loss=0.2215 | kd_loss=1.8131 | margin_loss=4.8115
Epoch 19/30 | loss=0.2168 | ce_loss=0.2168 | kd_loss=1.8014 | margin_loss=4.7877
Epoch 20/30 | loss=0.2123 | ce_loss=0.2123 | kd_loss=1.7722 | margin_loss=4.7261
Epoch 21/30 | loss=0.2089 | ce_loss=0.2089 | kd_loss=1.7802 | margin_loss=4.7124
Epoch 22/30 | loss=0.2052 | ce_loss=0.2052 | kd_loss=1.7703 | margin_loss=4.6827
Epoch 23/30 | loss=0.2015 | ce_loss=0.2015 | kd_loss=1.7796 | margin_loss=4.7094
Epoch 24/30 | loss=0.1985 | ce_loss=0.1985 | kd_loss=1.7767 | margin_loss=4.6764
Epoch 25/30 | loss=0.1957 | ce_loss=0.1957 | kd_loss=1.7922 | margin_loss=4.5955
Epoch 26/30 | loss=0.1924 | ce_loss=0.1924 | kd_loss=1.7951 | margin_loss=4.5716
Epoch 27/30 | loss=0.1900 | ce_loss=0.1900 | kd_loss=1.7992 | margin_loss=4.5597
Epoch 28/30 | loss=0.1883 | ce_loss=0.1883 | kd_loss=1.8003 | margin_loss=4.5274
Epoch 29/30 | loss=0.1866 | ce_loss=0.1866 | kd_loss=1.8207 | margin_loss=4.5821
Epoch 30/30 | loss=0.1841 | ce_loss=0.1841 | kd_loss=1.8273 | margin_loss=4.5474
Student Accuracy: 0.9421
