cuda:0
Epoch 1/30 | loss=6.8428 | ce_loss=1.2638 | kd_loss=6.8428 | margin_loss=9.4840
Epoch 2/30 | loss=1.9656 | ce_loss=0.5552 | kd_loss=1.9656 | margin_loss=3.9724
Epoch 3/30 | loss=1.3082 | ce_loss=0.4555 | kd_loss=1.3082 | margin_loss=2.9449
Epoch 4/30 | loss=1.0633 | ce_loss=0.4037 | kd_loss=1.0633 | margin_loss=2.6594
Epoch 5/30 | loss=0.8624 | ce_loss=0.3650 | kd_loss=0.8624 | margin_loss=2.5712
Epoch 6/30 | loss=0.7170 | ce_loss=0.3376 | kd_loss=0.7170 | margin_loss=2.5796
Epoch 7/30 | loss=0.6264 | ce_loss=0.3194 | kd_loss=0.6264 | margin_loss=2.5727
Epoch 8/30 | loss=0.5468 | ce_loss=0.3019 | kd_loss=0.5468 | margin_loss=2.5018
Epoch 9/30 | loss=0.4520 | ce_loss=0.2842 | kd_loss=0.4520 | margin_loss=2.3068
Epoch 10/30 | loss=0.3695 | ce_loss=0.2686 | kd_loss=0.3695 | margin_loss=2.0734
Epoch 11/30 | loss=0.3196 | ce_loss=0.2603 | kd_loss=0.3196 | margin_loss=1.9225
Epoch 12/30 | loss=0.2881 | ce_loss=0.2537 | kd_loss=0.2881 | margin_loss=1.8160
Epoch 13/30 | loss=0.2646 | ce_loss=0.2494 | kd_loss=0.2646 | margin_loss=1.7287
Epoch 14/30 | loss=0.2389 | ce_loss=0.2442 | kd_loss=0.2389 | margin_loss=1.6315
Epoch 15/30 | loss=0.2083 | ce_loss=0.2385 | kd_loss=0.2083 | margin_loss=1.5005
Epoch 16/30 | loss=0.1805 | ce_loss=0.2330 | kd_loss=0.1805 | margin_loss=1.3346
Epoch 17/30 | loss=0.1610 | ce_loss=0.2288 | kd_loss=0.1610 | margin_loss=1.2218
Epoch 18/30 | loss=0.1485 | ce_loss=0.2264 | kd_loss=0.1485 | margin_loss=1.1501
Epoch 19/30 | loss=0.1411 | ce_loss=0.2246 | kd_loss=0.1411 | margin_loss=1.1056
Epoch 20/30 | loss=0.1348 | ce_loss=0.2235 | kd_loss=0.1348 | margin_loss=1.0712
Epoch 21/30 | loss=0.1292 | ce_loss=0.2224 | kd_loss=0.1292 | margin_loss=1.0528
Epoch 22/30 | loss=0.1240 | ce_loss=0.2213 | kd_loss=0.1240 | margin_loss=1.0337
Epoch 23/30 | loss=0.1197 | ce_loss=0.2206 | kd_loss=0.1197 | margin_loss=1.0220
Epoch 24/30 | loss=0.1142 | ce_loss=0.2198 | kd_loss=0.1142 | margin_loss=0.9981
Epoch 25/30 | loss=0.1093 | ce_loss=0.2184 | kd_loss=0.1093 | margin_loss=0.9875
Epoch 26/30 | loss=0.1043 | ce_loss=0.2173 | kd_loss=0.1043 | margin_loss=0.9684
Epoch 27/30 | loss=0.0993 | ce_loss=0.2170 | kd_loss=0.0993 | margin_loss=0.9436
Epoch 28/30 | loss=0.0943 | ce_loss=0.2160 | kd_loss=0.0943 | margin_loss=0.9271
Epoch 29/30 | loss=0.0888 | ce_loss=0.2151 | kd_loss=0.0888 | margin_loss=0.8944
Epoch 30/30 | loss=0.0838 | ce_loss=0.2138 | kd_loss=0.0838 | margin_loss=0.8689
Student Accuracy: 0.9312
