0,3,37.68134370563962,37.8563959358132,0.3589780330657959
1,3,30.521815559773547,30.521815559773547,0.7132871150970459
2,3,34.2233368967549,34.36345535949497,0.8244719505310059
3,3,35.51564624007001,35.64359495630526,0.20008516311645508
4,3,41.80205237561603,41.80205237561603,0.3311760425567627
5,3,31.911321021317022,32.10616191930844,0.3815460205078125
6,3,34.70924390714509,34.84770273425949,0.6666648387908936
7,3,35.490900321178756,35.491232488029056,0.42469000816345215
8,3,36.06871650517994,36.06871650517994,0.190047025680542
9,3,33.6046391666146,33.93851869775081,0.33547306060791016
