0,0,0,-34.697143551117776,8.711096048355103
1,1,8.67000557392567,8.755826001880706,1660.6099469661713
2,2,7.484175324370096,13.996790910664139,4000.0494408607483
3,3,7.632794106252696,12.241426616277874,4000.047996044159
4,4,9.041774092153428,9.837740460035715,4000.0594630241394
5,5,8.733496724262842,8.81587010785349,1975.4263188838959
6,6,7.599473034133809,13.747688532033589,4000.0441389083862
7,7,8.34470294778103,16.503113957364235,4000.0545279979706
8,8,7.08363670611371,7.150730225366121,1585.4374208450317
9,9,8.663309145648206,10.928 332311170152,4000.0456330776215
