0,3,-68.58419446966562,-68.58419446966562,1.655890941619873
1,3,-115.26050785963533,-115.51381699031474,1.579507827758789
2,3,-71.6768570600958,-71.6768570600958,1.801008939743042
3,3,-97.18907507873755,-97.8784556721934,0.5349099636077881
4,3,-158.02363777309304,-159.4912134239718,0.6226160526275635
5,3,-80.86840068113017,-81.10890626549285,1.9807748794555664
6,3,-129.54087444294876,-130.5467622748511,1.252781867980957
7,3,-117.47210468644886,-118.63922674334785,0.7397890090942383
8,3,-84.97508569294523,-85.0743322147363,1.3313839435577393
9,3,-146.79713783187628,-148.1536312706007,1.0649020671844482
