0,3,15.67235685844016,15.82466319575043,1312.391772031784
1,3,16.64701284959804,16.796270363201423,452.4374210834503
2,3,17.426303503022574,17.59823405775845,1174.7717821598053
3,3,0,-23.96289252985234,386.2132320404053
4,3,20.113208775600768,20.311545634245494,1073.5822939872742
5,3,18.735072427772717,18.760705974391296,151.16920018196106
6,3,18.81240617780452,18.99433526340655,1041.6840109825134
7,3,17.761066424301355,17.93247329056513,2210.7093551158905
8,3,15.96839365352917,16.119333391138937,351.0289640426636
9,3,19.247593268402863,19.43711763689725,869.9945850372314
