arch,perturbation,perturbation_size,c_source,c_target,time_standard,time_transfer,delta_standard_lower_bound,delta_standard_upper_bound,delta_diff_transfer_lower_bound,delta_diff_transfer_upper_bound,transfer_threads,T_relax,relax_count,optimizing_intervals,encoding_skip,bound_n2_relu_using_zonotope,bound_n2_non_relu_using_zonotope,how_much_faster,solve_status_standard,solve_status_transfer
cnn1,occ,"5,5,5",0,5,110.91,1310.22,7.422875,7.422883,-0.054686,-0.054481,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,11.81x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,1671.80,7.422875,7.422883,-0.054686,-0.054481,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,15.07x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,1800.04,7.422875,7.422883,0.000000,-0.054668,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,yes,16.23x,OPTIMAL,TIME_LIMIT
cnn1,occ,"5,5,5",0,5,110.91,1800.07,7.422875,7.422883,0.000000,-0.054686,32,rga0.0,0,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,16.23x,OPTIMAL,TIME_LIMIT
cnn1,occ,"5,5,5",0,5,110.91,1800.05,7.422875,7.422883,0.000000,0.100618,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,16.23x,OPTIMAL,TIME_LIMIT
cnn1,occ,"5,5,5",0,5,110.91,1800.05,7.422875,7.422883,0.000000,0.114813,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,16.23x,OPTIMAL,TIME_LIMIT
cnn1,occ,"5,5,5",0,5,110.91,1800.04,7.422875,7.422883,0.000000,-0.054686,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,16.23x,OPTIMAL,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,patch,"1,14,14,3",0,3,96.17,509.59,16.516486,16.644788,-0.187619,-0.187619,32,rga0.0,0,yes,no+zono,no,no,5.30x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,3,96.17,1800.06,16.516486,16.644788,4.343183,4.437168,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.08,16.516486,16.644788,4.343183,4.437168,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.06,16.516486,16.644788,4.343183,4.437168,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+boundN2xpComp,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.09,16.516486,16.644788,4.343183,4.437168,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+boundN2xpComp,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.03,16.516486,16.644788,4.343183,4.437168,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+n2xpViaN1Zono,no,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.02,16.516486,16.644788,4.343183,4.437168,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.11,16.516486,16.644788,4.346301,4.437168,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.07,16.516486,16.644788,4.328832,4.388589,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.05,16.516486,16.644788,4.328832,4.388747,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.07,16.516486,16.644788,4.328832,4.388569,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.03,16.516486,16.644788,4.328832,4.388593,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.04,16.516486,16.644788,4.328832,4.388612,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.09,16.516486,16.644788,4.328832,4.388722,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.04,16.516486,16.644788,4.336433,4.387744,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.09,16.516486,16.644788,4.328832,4.388443,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.06,16.516486,16.644788,4.328832,4.388125,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.06,16.516486,16.644788,4.328832,4.388079,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.06,16.516486,16.644788,4.336433,4.387884,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.04,16.516486,16.644788,4.336433,4.387884,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.06,16.516486,16.644788,4.328832,4.388856,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.05,16.516486,16.644788,4.342394,4.386410,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.06,16.516486,16.644788,4.350811,11.351628,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+branchPriN2x+capDD,no,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.08,16.516486,16.644788,4.350811,11.351628,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+branchPriN2x+capDD,no,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.04,16.516486,16.644788,4.328832,4.388241,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+n2xpViaN1Zono+capDD,no,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.05,16.516486,16.644788,4.328832,4.388241,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+n2xpViaN1Zono+capDD,no,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.07,16.516486,16.644788,4.350811,11.351628,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+branchPriN2x+capDD,no,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.07,16.516486,16.644788,4.350811,11.351628,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+branchPriN2x+capDD,no,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.04,16.516486,16.644788,4.328832,4.388247,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.04,16.516486,16.644788,4.350928,4.626648,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.05,16.516486,16.644788,4.350927,11.351628,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.07,16.516486,16.644788,4.342394,4.386694,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.10,16.516486,16.644788,4.336433,4.387729,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.04,16.516486,16.644788,1.638110,37.620925,32,rga0.0,0,yes,no_n2_xp_encoding+zono,no,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.03,16.516486,16.644788,0.000000,-0.187619,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.15,16.516486,16.644788,0.000000,-0.187197,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.10,16.516486,16.644788,0.000000,-0.187619,,rga0.0,,yes,no+zono+stdWarmstart,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.08,16.516486,16.644788,0.000000,-0.187197,,rga0.0,,yes,no+zono+stdWarmstart,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.10,16.516486,16.644788,0.000000,-0.187619,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.03,16.516486,16.644788,0.000000,-0.187619,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.03,16.516486,16.644788,0.000000,-0.187619,,rga0.0,,yes,no+zono+boundN2xpOut+stdWarmstart,no,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.02,16.516486,16.644788,0.000000,-0.187619,,rga0.0,,yes,no+zono+boundN2xpOut+stdWarmstart,no,no,18.72x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,patch,"1,14,14,3",0,4,328.21,1800.12,12.531821,12.588245,-0.561726,2.745333,32,rga0.0,0,yes,no+zono,no,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.21,12.531821,12.588245,4.346197,4.741045,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.05,12.531821,12.588245,4.346197,4.741045,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.08,12.531821,12.588245,4.346197,4.741045,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+boundN2xpComp,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.04,12.531821,12.588245,4.346197,4.741045,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+boundN2xpComp,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.06,12.531821,12.588245,4.346197,4.741045,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+n2xpViaN1Zono,no,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.08,12.531821,12.588245,4.346197,4.741045,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.09,12.531821,12.588245,4.346197,4.741045,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.05,12.531821,12.588245,4.320068,4.423857,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.06,12.531821,12.588245,4.320068,4.423919,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.06,12.531821,12.588245,4.320068,4.423567,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.06,12.531821,12.588245,4.320068,4.423659,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.10,12.531821,12.588245,4.320068,4.423840,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.08,12.531821,12.588245,4.320068,4.423854,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.04,12.531821,12.588245,4.320068,4.422652,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.07,12.531821,12.588245,4.320068,4.423188,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.06,12.531821,12.588245,4.320068,4.422997,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.11,12.531821,12.588245,4.320068,4.422995,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.04,12.531821,12.588245,4.320068,4.422502,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.07,12.531821,12.588245,4.320068,4.422511,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.07,12.531821,12.588245,4.320068,4.424001,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.09,12.531821,12.588245,4.320068,4.422126,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.04,12.531821,12.588245,4.349104,11.351628,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+branchPriN2x+capDD,no,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.05,12.531821,12.588245,4.320068,4.423246,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+n2xpViaN1Zono+capDD,no,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.04,12.531821,12.588245,4.320068,4.422959,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+n2xpViaN1Zono+capDD,no,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.08,12.531821,12.588245,4.349776,11.351628,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+branchPriN2x+capDD,no,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.08,12.531821,12.588245,4.349776,11.351628,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+branchPriN2x+capDD,no,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.10,12.531821,12.588245,4.320068,4.423292,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.08,12.531821,12.588245,4.320068,4.422608,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.15,12.531821,12.588245,4.320068,4.420829,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.05,12.531821,12.588245,4.320068,4.421088,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.07,12.531821,12.588245,4.320068,4.422673,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.09,12.531821,12.588245,1.736281,40.868362,32,rga0.0,0,yes,no_n2_xp_encoding+zono,no,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.05,12.531821,12.588245,0.000000,8.269298,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.05,12.531821,12.588245,0.000000,8.059506,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.04,12.531821,12.588245,0.000000,8.684014,,rga0.0,,yes,no+zono+stdWarmstart,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.05,12.531821,12.588245,0.000000,7.926746,,rga0.0,,yes,no+zono+stdWarmstart,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.06,12.531821,12.588245,0.000000,8.449942,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.07,12.531821,12.588245,0.000000,8.684014,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.09,12.531821,12.588245,0.000000,6.468950,,rga0.0,,yes,no+zono+boundN2xpOut+stdWarmstart,no,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.04,12.531821,12.588245,0.000000,5.862604,,rga0.0,,yes,no+zono+boundN2xpOut+stdWarmstart,no,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.63,12.531821,12.588245,4.349979,11.351628,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+branchPriN2x+capDD,no,no,5.49x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,patch,"1,14,14,3",0,5,62.33,589.02,13.796666,13.907650,4.336840,4.380075,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,9.45x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,720.66,13.796666,13.907650,4.336840,4.380075,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,11.56x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,720.34,13.796666,13.907650,4.336840,4.380075,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,11.56x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,721.94,13.796666,13.907650,4.336840,4.380075,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+n2xpViaN1Zono+capDD,no,no,11.58x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,721.58,13.796666,13.907650,4.336840,4.380075,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,11.58x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,736.01,13.796666,13.907650,4.336840,4.380075,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,11.81x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,739.23,13.796666,13.907650,4.336840,4.380075,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,11.86x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,739.91,13.796666,13.907650,4.336840,4.380075,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,11.87x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,742.13,13.796666,13.907650,4.336840,4.380075,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,11.91x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,753.16,13.796666,13.907650,4.336840,4.380075,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,12.08x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,757.92,13.796666,13.907650,4.336840,4.380075,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,12.16x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,763.08,13.796666,13.907650,4.336840,4.380075,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,12.24x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,768.48,13.796666,13.907650,4.336840,4.380075,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+n2xpViaN1Zono+capDD,no,no,12.33x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,769.33,13.796666,13.907650,4.336840,4.380075,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,12.34x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,770.72,13.796666,13.907650,4.336840,4.380075,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,12.37x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,774.57,13.796666,13.907650,4.336840,4.380075,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,12.43x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,775.17,13.796666,13.907650,4.336840,4.380075,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,12.44x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,800.37,13.796666,13.907650,4.336840,4.380075,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,12.84x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,826.52,13.796666,13.907650,4.336840,4.380075,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,13.26x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,961.48,13.796666,13.907650,-0.026733,-0.026649,,rga0.0,,yes,no+zono+stdWarmstart,yes,no,15.43x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,1003.20,13.796666,13.907650,-0.026733,-0.026649,,rga0.0,,yes,no+zono+stdWarmstart,yes,no,16.10x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,1040.99,13.796666,13.907650,-0.026733,-0.026649,,rga0.0,,yes,no+zono+boundN2xpOut+stdWarmstart,no,no,16.70x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,1112.39,13.796666,13.907650,-0.026733,-0.026524,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,17.85x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,1126.36,13.796666,13.907650,-0.026733,-0.026733,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,18.07x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,1174.06,13.796666,13.907650,-0.026733,-0.026731,,rga0.0,,yes,no+zono+boundN2xpOut+stdWarmstart,no,no,18.84x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,1302.80,13.796666,13.907650,-0.026733,-0.026733,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,20.90x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,1336.99,13.796666,13.907650,-0.026733,-0.026733,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,21.45x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,1341.53,13.796666,13.907650,4.354086,4.397607,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,21.52x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,1674.58,13.796666,13.907650,4.354086,4.397607,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+n2xpViaN1Zono,no,no,26.87x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,1678.95,13.796666,13.907650,4.354086,4.397607,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,26.94x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,1756.21,13.796666,13.907650,4.354086,4.397607,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+boundN2xpComp,yes,no,28.18x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,1764.67,13.796666,13.907650,4.354086,4.397607,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+boundN2xpComp,yes,no,28.31x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,1764.81,13.796666,13.907650,4.354086,4.397607,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,28.32x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,1768.42,13.796666,13.907650,4.354086,4.397607,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,28.37x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,1800.05,13.796666,13.907650,4.337045,4.447716,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,28.88x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,5,62.33,1800.06,13.796666,13.907650,4.352150,11.351628,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+branchPriN2x+capDD,no,no,28.88x,,TIME_LIMIT
