arch,perturbation,perturbation_size,c_source,c_target,time_standard,time_transfer,delta_standard_lower_bound,delta_standard_upper_bound,delta_diff_transfer_lower_bound,delta_diff_transfer_upper_bound,transfer_threads,T_relax,relax_count,optimizing_intervals,encoding_skip,bound_n2_relu_using_zonotope,bound_n2_non_relu_using_zonotope,how_much_faster,solve_status_standard,solve_status_transfer
cnn1,occ,"5,5,5",0,4,536.01,329.43,8.644089,8.716495,0.104809,0.105780,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,yes,1.63x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,4,536.01,310.94,8.644089,8.716495,0.104809,0.104809,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,no,1.72x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,4,536.01,294.40,8.644089,8.716495,0.104809,0.104809,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,yes,1.82x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,4,536.01,282.43,8.644089,8.716495,0.104809,0.104809,,rga0.0,,yes,no_n1_encoding+last_layer_no_bin+zono,yes,yes,1.90x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,4,536.01,278.01,8.644089,8.716495,0.104809,0.104809,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,yes,no,1.93x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,4,536.01,3.19,8.644089,8.716495,10.659586,10.659586,32,rga0.0,0,yes,no_n1_encoding,no,no,168.25x,OPTIMAL,OPTIMAL
,,,,,,,,,,,,,,,,,,,,
cnn1,occ,"5,5,5",0,5,110.91,89.09,7.422875,7.422883,0.063843,0.064085,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,no,no,1.24x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,88.85,7.422875,7.422883,0.063843,0.064085,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,no,yes,1.25x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,85.68,7.422875,7.422883,0.063843,0.064085,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,1.29x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,68.85,7.422875,7.422883,0.063843,0.064085,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,yes,1.61x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,9.66,7.422875,7.422883,0.000000,9.214783,32,rga0.0,0,yes,no_n1_encoding+last_layer,no,no,11.48x,OPTIMAL,INTERRUPTED
,,,,,,,,,,,,,,,,,,,,
cnn1,patch,"1,14,14,3",0,3,96.17,90.64,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+zono+zonoOrd3,yes,no,1.06x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,87.80,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.10x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,86.52,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd5,no,no,1.11x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,86.12,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd5,no,no,1.12x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,83.71,16.516486,16.644788,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+hybridSolve+zono,yes,no,1.15x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,83.42,16.516486,16.644788,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+zonoOrd5,yes,no,1.15x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,82.90,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd5,no,no,1.16x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,77.95,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.23x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,78.11,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+zono+zonoOrd5,yes,no,1.23x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,77.26,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono+zonoOrd5,yes,no,1.24x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,77.22,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+zono+zonoOrd5,no,no,1.25x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,76.02,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.27x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,75.88,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd5,no,no,1.27x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,74.89,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.28x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,75.23,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+hybridSolve+zono,no,no,1.28x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,74.80,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd5,no,no,1.29x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,74.02,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.30x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,73.79,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.30x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,73.74,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.30x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,74.24,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono+zonoOrd5,yes,no,1.30x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,73.66,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.31x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,70.61,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.36x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,69.00,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+hybridSolve+zono,no,no,1.39x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,68.45,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.41x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,67.24,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.43x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,66.83,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.44x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,35.23,16.516486,16.644788,10.357266,10.357266,32,rga0.0,0,yes,no_n1_encoding,no,no,2.73x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,3,96.17,28.60,16.516486,16.644788,11.351628,11.351628,32,rga0.0,0,yes,no_n1_encoding+zono,yes,yes,3.36x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,3,96.17,27.45,16.516486,16.644788,11.351628,11.351628,32,rga0.0,0,yes,no_n1_encoding+zono,yes,no,3.50x,,OPTIMAL
,,,,,,,,,,,,,,,,,,,,
cnn1,patch,"1,14,14,3",0,4,328.21,321.12,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono+zonoOrd5,yes,no,1.02x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,294.87,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono+zonoOrd5,yes,no,1.11x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,293.63,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono+zonoOrd10,yes,no,1.12x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,275.85,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd3,no,no,1.19x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,271.49,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.21x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,268.27,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.22x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,268.09,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.22x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,269.22,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,no,1.22x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,267.53,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.23x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,265.62,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.24x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,262.67,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.25x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,262.72,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+hybridSolve+zono,no,no,1.25x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,245.35,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono+zonoOrd10,yes,no,1.34x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,237.97,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+zonoOrd10,yes,no,1.38x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,235.27,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.40x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,233.45,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.41x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,229.27,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+zono+zonoOrd10,yes,no,1.43x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,227.55,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd5,no,no,1.44x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,224.53,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.46x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,225.12,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd3,no,no,1.46x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,222.76,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+zono+zonoOrd5,no,no,1.47x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,221.06,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.48x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,221.20,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd10,no,no,1.48x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,221.47,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.48x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,222.25,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+hybridSolve+zono,no,no,1.48x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,221.36,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono,yes,no,1.48x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,220.58,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.49x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,220.75,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.49x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,219.32,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.50x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,218.35,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd5,no,no,1.50x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,219.20,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+hybridSolve+zono,no,no,1.50x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,219.37,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,no,yes,1.50x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,217.27,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,no,no,1.51x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,216.27,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.52x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,215.74,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+zonoOrd5,yes,no,1.52x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,214.79,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd5,no,no,1.53x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,213.69,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.54x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,213.47,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,1.54x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,211.13,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.55x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,210.88,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+zonoOrd3,yes,no,1.56x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,210.32,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+zono+zonoOrd3,yes,no,1.56x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,209.07,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.57x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,208.49,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+zono+zonoOrd3,no,no,1.57x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,203.59,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+zono+zonoOrd10,no,no,1.61x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,203.65,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,yes,1.61x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,202.78,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd10,no,no,1.62x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,203.20,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd10,no,no,1.62x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,202.38,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd5,no,no,1.62x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,202.95,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd10,no,no,1.62x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,200.96,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd10,no,no,1.63x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,200.01,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd3,no,no,1.64x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,198.55,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd3,no,no,1.65x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,199.48,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd3,no,no,1.65x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,198.47,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd3,no,no,1.65x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,196.75,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd5,no,no,1.67x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,194.79,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd5,no,no,1.68x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,195.90,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd10,no,no,1.68x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,192.98,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+zono+zonoOrd5,yes,no,1.70x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,183.00,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono,yes,no,1.79x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,168.08,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono,yes,no,1.95x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,158.70,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,yes,2.07x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,157.84,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+adaptPrune2.0+zono,yes,no,2.08x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,157.09,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,no,2.09x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,157.35,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,yes,no,2.09x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,154.58,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono,yes,no,2.12x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,154.58,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono,yes,no,2.12x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,154.96,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,yes,no,2.12x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,151.68,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono,yes,no,2.16x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,143.67,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+boundN2xpComp,yes,no,2.28x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,139.65,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,2.35x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,132.73,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.05+zono,yes,no,2.47x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,132.88,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.0+zono,yes,no,2.47x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,132.43,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.5+zono,yes,no,2.48x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,130.94,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+linkN2xpN2x,no,no,2.51x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,121.60,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.1+zono,yes,no,2.70x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,107.19,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,yes,3.06x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,94.83,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer_no_bin+zono,yes,no,3.46x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,94.60,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,yes,no,3.47x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,6.66,12.531821,12.588245,10.659586,10.659586,32,rga0.0,0,yes,no_n1_encoding,no,no,49.30x,,OPTIMAL
