arch,perturbation,perturbation_size,c_source,c_target,time_standard,time_advstd,delta_standard_lower_bound,delta_standard_upper_bound,delta_advstd_lower_bound,delta_advstd_upper_bound,delta_error,mip_start,branch_priorities,lp_basis,bound_tightening,var_hint,zono_bounds,n1_probe,relax_threshold,elim_org,elim_pert,relaxed_org,relaxed_pert,seed,how_much_faster,lp_optimization_time,time_advstd_with_lp,how_much_faster_with_lp,gap_standard,gap_advstd,solve_status_standard,solve_status_advstd,standard_file,advstd_file
3x10,patch,"1,14,14,3",0,3,14.75,11.07,9.061635,9.061635,9.061635,9.061635,-0.000000,no,off,no,yes,no,no,lp,0.5,0,0,0,0,3,0.75x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911934990491_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_n1ProbeLP_relaxT0.5_seed3_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.04,9.061635,9.061635,9.061635,9.061635,0.000000,no,bounds,no,yes,no,no,off,1.0,elim not activated,elim not activated,0,0,2,0.75x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911937811487_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_branchPri_boundTight_relaxT1.0_seed2_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.22,9.061635,9.061635,9.061635,9.061635,0.000000,no,off,no,yes,no,no,lp,0.5,0,0,0,0,2,0.76x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911934986553_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_n1ProbeLP_relaxT0.5_seed2_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.20,9.061635,9.061635,9.061635,9.066591,0.004956,no,off,no,yes,yes,no,lp,1.0,0,0,0,0,0,0.76x,,,,0.000000,0.004956,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911935246940_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_n1ProbeLP_relaxT1.0_varHint_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.16,9.061635,9.061635,9.061637,9.061637,0.000002,no,bounds,no,yes,no,no,off,1.0,elim not activated,elim not activated,0,0,1,0.76x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911937805702_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_branchPri_boundTight_relaxT1.0_seed1_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.20,9.061635,9.061635,9.061635,9.061635,-0.000000,no,bounds,no,yes,yes,no,off,1.0,elim not activated,elim not activated,0,0,4,0.76x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911937930669_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_branchPri_boundTight_relaxT1.0_varHint_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.25,9.061635,9.061635,9.061635,9.061635,-0.000000,no,bounds,no,yes,yes,no,lp,0.01,0,0,0,0,3,0.76x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911938242808_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_branchPri_boundTight_n1ProbeLP_relaxT0.01_varHint_seed3_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.19,9.061635,9.061635,9.061635,9.061635,0.000000,no,bounds,no,yes,no,no,lp,0.5,0,0,0,0,0,0.76x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911938483074_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_branchPri_boundTight_n1ProbeLP_relaxT0.5_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.22,9.061635,9.061635,9.061635,9.061635,-0.000000,no,off,no,yes,yes,no,off,0.1,elim not activated,elim not activated,0,0,3,0.76x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63912011915035_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_relaxT0.1_varHint_seed3_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.37,9.061635,9.061635,9.061635,9.145562,0.083927,yes,off,no,no,no,no,off,off,elim not activated,elim not activated,relax not activated,relax not activated,3,0.77x,,,,0.000000,0.083927,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911756515657_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_mipStart_seed3_HyperAttackCutoff_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.32,9.061635,9.061635,9.061637,9.061637,0.000002,no,off,no,yes,no,no,off,0.01,elim not activated,elim not activated,0,0,1,0.77x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911933733399_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_relaxT0.01_seed1_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.31,9.061635,9.061635,9.061635,9.061635,0.000000,no,off,no,yes,no,no,off,0.01,elim not activated,elim not activated,0,0,2,0.77x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911933746001_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_relaxT0.01_seed2_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.39,9.061635,9.061635,9.061635,9.061635,0.000000,no,off,no,yes,no,no,off,0.1,elim not activated,elim not activated,0,0,0,0.77x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911933879200_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_relaxT0.1_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.35,9.061635,9.061635,9.061635,9.061635,0.000000,no,off,no,yes,no,no,lp,0.1,0,0,0,0,0,0.77x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911934732592_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_n1ProbeLP_relaxT0.1_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.30,9.061635,9.061635,9.061635,9.061635,-0.000000,no,off,no,yes,yes,yes,off,off,elim not activated,elim not activated,relax not activated,relax not activated,4,0.77x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911935493228_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_zonoBounds_varHint_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.42,9.061635,9.061635,9.061637,9.061637,0.000002,no,off,no,yes,no,yes,off,0.01,elim not activated,elim not activated,0,0,1,0.77x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911935517013_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_zonoBounds_relaxT0.01_seed1_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.32,9.061635,9.061635,9.061635,9.061635,-0.000000,no,off,no,yes,no,yes,off,1.0,elim not activated,elim not activated,0,0,3,0.77x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911936109952_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_zonoBounds_relaxT1.0_seed3_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.31,9.061635,9.061635,9.061635,9.061635,-0.000000,no,off,no,yes,no,yes,lp,0.01,0,0,0,0,4,0.77x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911936463497_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_zonoBounds_n1ProbeLP_relaxT0.01_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.39,9.061635,9.061635,9.061635,9.066591,0.004956,no,bounds,no,yes,yes,no,off,off,elim not activated,elim not activated,relax not activated,relax not activated,0,0.77x,,,,0.000000,0.004956,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911937178543_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_branchPri_boundTight_varHint_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.33,9.061635,9.061635,9.061637,9.061637,0.000002,no,bounds,no,yes,yes,no,off,0.5,elim not activated,elim not activated,0,0,1,0.77x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911937697685_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_branchPri_boundTight_relaxT0.5_varHint_seed1_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.40,9.061635,9.061635,9.061635,9.061635,-0.000000,no,off,no,yes,no,no,off,0.1,elim not activated,elim not activated,0,0,3,0.77x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63912011790508_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_relaxT0.1_seed3_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.35,9.061635,9.061635,9.061635,9.061635,-0.000000,no,off,no,yes,no,no,off,0.5,elim not activated,elim not activated,0,0,4,0.77x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63912012041424_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_relaxT0.5_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.34,9.061635,9.061635,9.061635,9.061635,0.000000,no,off,no,yes,no,no,off,1.0,elim not activated,elim not activated,0,0,0,0.77x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63912012165016_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_relaxT1.0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.48,9.061635,9.061635,9.061635,9.066591,0.004956,no,off,no,yes,yes,no,off,off,elim not activated,elim not activated,relax not activated,relax not activated,0,0.78x,,,,0.000000,0.004956,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911933628131_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_varHint_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.58,9.061635,9.061635,9.061637,9.061637,0.000002,no,off,no,yes,no,no,lp,off,0,0,relax not activated,relax not activated,1,0.78x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911934367762_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_n1ProbeLP_seed1_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.55,9.061635,9.061635,9.061635,9.061635,-0.000000,no,off,no,yes,no,no,lp,0.01,0,0,0,0,3,0.78x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911934610650_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_n1ProbeLP_relaxT0.01_seed3_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.55,9.061635,9.061635,9.061635,9.061635,-0.000000,no,off,no,yes,yes,no,lp,0.01,0,0,0,0,3,0.78x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911934717474_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_n1ProbeLP_relaxT0.01_varHint_seed3_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.56,9.061635,9.061635,9.061635,9.061635,-0.000000,no,off,no,yes,no,no,lp,0.5,0,0,0,0,4,0.78x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911934996312_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_n1ProbeLP_relaxT0.5_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.45,9.061635,9.061635,9.061635,9.061635,0.000000,no,off,no,yes,no,no,lp,1.0,0,0,0,0,0,0.78x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911935120890_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_n1ProbeLP_relaxT1.0_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x10,patch,"1,14,14,3",0,3,14.75,11.48,9.061635,9.061635,9.061635,9.061635,-0.000000,no,off,no,yes,no,yes,off,0.1,elim not activated,elim not activated,0,0,4,0.78x,,,,0.000000,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x10_19_sgd_itr1/63911229042743_3x10_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x10_exp/patch/eps_1,14,14,3/advStd_3x10_N1_19/63911935769287_n2_3x10_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_boundTight_zonoBounds_relaxT0.1_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
